#{"t_start": 1775120849.6351032, "env_id": "None"}
r,l,t
125.0,37,11.187482
21.0,9,11.205658
93.0,26,11.247018
5.0,15,11.268618
-2.0,4,11.275259
744.0,200,11.590351
9.0,3,11.596944
136.0,37,11.65981
-17.0,5,11.668344
2.0,9,11.683519
-18.0,2,11.689556
19.0,16,11.711644
1.0,16,11.73694
17.0,10,11.751465
98.0,23,11.787086
320.0,76,11.899414
4.0,5,11.905945
25.0,13,11.930103
305.0,84,12.061261
-21.0,13,12.086874
36.0,11,12.108918
-14.0,10,12.125951
-12.0,10,12.143741
-16.0,13,12.163337
-9.0,3,12.170347
706.0,200,12.510993
45.0,10,12.527082
300.0,61,12.626982
-13.0,3,12.633534
446.0,103,12.800442
58.0,17,12.824935
780.0,200,13.138214
0.0,1,13.138214
778.0,200,13.461147
372.0,93,13.633786
7.0,11,13.649425
-9.0,4,13.658015
-16.0,7,13.673666
-9.0,7,13.690227
-10.0,2,13.692234
5.0,22,13.725371
-12.0,4,13.732365
451.0,84,13.883429
281.0,66,13.986086
234.0,72,14.111342
200.0,59,14.243056
-13.0,39,14.321353
110.0,32,14.390641
179.0,47,14.491534
355.0,66,14.611716
165.0,46,14.709653
0.0,5,14.719189
-10.0,1,14.720186
-2.0,9,14.731694
369.0,84,14.886141
-15.0,5,14.898681
-3.0,17,14.929283
-18.0,8,14.941725
-9.0,1,14.943229
-16.0,14,14.966307
254.0,60,15.072046
845.0,200,15.397118
-6.0,2,15.398118
310.0,62,15.500578
649.0,141,15.753218
382.0,79,15.875663
-12.0,11,15.888188
-9.0,1,15.892226
277.0,56,15.980735
414.0,99,16.129585
2.0,4,16.135146
-8.0,12,16.153271
563.0,115,16.36139
5.0,5,16.366549
162.0,37,16.431693
-2.0,1,16.433198
288.0,72,16.551561
911.0,200,16.886725
749.0,140,17.097569
879.0,200,17.456388
949.0,200,17.813757
-13.0,6,17.820793
84.0,19,17.854934
-10.0,2,17.859943
-11.0,17,17.882387
291.0,57,17.97521
1049.0,200,18.295288
23.0,8,18.31333
-10.0,8,18.325879
197.0,40,18.39054
-10.0,3,18.399075
943.0,200,18.759417
-10.0,8,18.773973
685.0,137,19.026409
597.0,124,19.245222
306.0,55,19.339463
98.0,27,19.38662
-7.0,2,19.387618
-9.0,7,19.400145
865.0,182,19.843019
694.0,150,20.196563
-10.0,2,20.198561
-8.0,2,20.206097
724.0,139,20.568623
1025.0,198,21.063128
979.0,200,21.528016
1069.0,200,21.919978
710.0,142,22.168807
1003.0,200,22.520296
873.0,153,22.805892
215.0,45,22.891611
1054.0,200,23.230775
1076.0,200,23.700137
1093.0,200,24.113416
324.0,59,24.230219
1098.0,200,24.618754
1199.0,200,25.100974
-13.0,4,25.109501
1143.0,200,25.504894
-12.0,11,25.530084
-15.0,1,25.531045
1.0,2,25.533082
725.0,122,25.769834
-10.0,7,25.785984
1191.0,200,26.151689
-10.0,3,26.153207
1188.0,200,26.511763
-13.0,5,26.525911
1252.0,200,26.910499
1134.0,200,27.340586
-10.0,23,27.394346
416.0,73,27.57516
-10.0,8,27.588773
752.0,135,27.940395
1168.0,200,28.543956
1156.0,200,29.114755
331.0,57,29.285381
813.0,130,29.664973
1156.0,200,30.141223
1217.0,200,30.678756
-15.0,13,30.710336
651.0,112,30.953766
1149.0,200,31.441924
-10.0,2,31.452448
319.0,56,31.58692
214.0,42,31.695311
1171.0,200,32.12949
354.0,60,32.241215
196.0,38,32.314328
23.0,6,32.322362
226.0,37,32.393262
1095.0,200,32.831921
-5.0,12,32.856523
1053.0,182,33.319932
1120.0,200,33.933544
1192.0,200,34.455311
77.0,15,34.495965
437.0,85,34.721448
-10.0,7,34.742146
1175.0,200,35.253051
1189.0,200,35.638732
328.0,63,35.7965
1191.0,200,36.216163
-10.0,25,36.274987
311.0,56,36.394573
7.0,5,36.405104
1148.0,200,36.906596
628.0,112,37.220399
-10.0,2,37.23052
1161.0,200,37.722311
-3.0,14,37.747946
-10.0,4,37.755485
1004.0,172,38.145462
1173.0,200,38.530539
1129.0,200,38.955473
1128.0,200,39.34301
1177.0,200,39.72537
156.0,28,39.778654
407.0,66,39.889263
1205.0,200,40.253085
1159.0,200,40.596575
85.0,15,40.619652
-10.0,1,40.625172
1.0,2,40.627185
-4.0,2,40.632184
1077.0,200,41.036763
207.0,36,41.115513
178.0,31,41.185587
1188.0,200,41.649057
1133.0,200,42.012105
174.0,33,42.08712
-10.0,10,42.106925
-7.0,2,42.114455
1166.0,200,42.521907
276.0,53,42.613919
944.0,162,42.872725
-15.0,9,42.894373
-10.0,5,42.900379
1178.0,200,43.25819
1108.0,200,43.623355
1146.0,200,44.028603
-5.0,11,44.045628
-17.0,17,44.07484
391.0,66,44.19971
1273.0,200,44.560042
-12.0,21,44.597859
487.0,92,44.758466
-13.0,26,44.795265
1168.0,200,45.153329
-10.0,20,45.190491
-7.0,1,45.191491
-2.0,1,45.196028
262.0,48,45.28238
1176.0,200,45.63485
1129.0,200,45.98604
-10.0,3,45.988039
1159.0,200,46.371183
1287.0,200,46.804804
-2.0,1,46.808839
-5.0,46,46.890782
4.0,3,46.898413
1118.0,200,47.245063
1109.0,200,47.623112
1207.0,200,47.986391
174.0,29,48.037172
1134.0,200,48.388883
809.0,142,48.663767
-10.0,10,48.681917
1160.0,200,49.020459
-7.0,1,49.020459
1164.0,200,49.375776
1187.0,200,49.749786
-13.0,13,49.774359
-10.0,4,49.783377
1127.0,200,50.085239
1074.0,200,50.432302
9.0,3,50.434888
-10.0,1,50.438854
1207.0,200,50.783759
-10.0,8,50.796296
598.0,106,50.97118
1174.0,200,51.294767
1144.0,200,51.660553
1189.0,200,52.098934
-13.0,6,52.115968
1149.0,200,52.491083
-15.0,3,52.493633
-10.0,21,52.536765
655.0,110,52.731561
-8.0,37,52.797104
1208.0,200,53.198479
-11.0,9,53.214509
1192.0,200,53.576273
1137.0,200,53.94112
1067.0,183,54.246578
1222.0,200,54.598959
-10.0,7,54.612996
553.0,93,54.765239
595.0,107,54.958889
1202.0,200,55.318954
1146.0,200,55.675247
70.0,23,55.722419
-10.0,4,55.73196
784.0,143,55.977678
323.0,55,56.064471
176.0,34,56.118268
-9.0,3,56.12379
1089.0,200,56.468837
0.0,7,56.477348
-7.0,1,56.480347
37.0,15,56.507657
-10.0,2,56.515177
1094.0,176,56.831805
915.0,166,57.129079
291.0,51,57.236139
1128.0,200,57.643245
1190.0,200,57.989146
2.0,6,58.000705
1179.0,200,58.361905
353.0,62,58.470273
481.0,90,58.627758
1157.0,200,59.009781
1181.0,200,59.447944
1.0,2,59.449939
1124.0,200,59.922459
314.0,54,60.04231
1213.0,200,60.496567
-2.0,1,60.498564
668.0,129,60.775191
1154.0,200,61.197115
-10.0,1,61.198115
175.0,26,61.262335
1185.0,200,61.711236
1201.0,200,62.171643
300.0,53,62.293542
-15.0,1,62.295565
30.0,4,62.306102
17.0,9,62.334706
-35.0,5,62.347238
18.0,10,62.364276
-7.0,9,62.394356
17.0,9,62.415412
18.0,10,62.433453
32.0,9,62.462455
37.0,8,62.487047
15.0,4,62.498096
2.0,10,62.521717
27.0,14,62.56186
21.0,7,62.57391
-20.0,2,62.583429
1.0,5,62.595508
-4.0,3,62.606053
25.0,5,62.61759
-9.0,10,62.651105
32.0,9,62.67669
13.0,17,62.723835
13.0,6,62.745897
-5.0,2,62.748888
669.0,110,63.024324
-9.0,4,63.034851
88.0,17,63.070462
16.0,14,63.101567
1.0,2,63.110095
672.0,118,63.342277
-6.0,2,63.3518
403.0,76,63.568379
-20.0,2,63.571372
115.0,22,63.625064
-10.0,4,63.633587
5.0,3,63.643116
10.0,5,63.654644
17.0,6,63.668166
6.0,7,63.685214
60.0,15,63.718366
-9.0,1,63.719398
-19.0,3,63.729955
13.0,3,63.738532
-15.0,14,63.763108
-14.0,2,63.771123
-15.0,1,63.77212
25.0,8,63.785173
-9.0,1,63.786179
2.0,7,63.802335
-15.0,1,63.803886
20.0,13,63.825135
-5.0,2,63.830131
-15.0,1,63.831135
1.0,2,63.838703
-5.0,2,63.840699
-15.0,1,63.841702
5.0,3,63.852238
-33.0,8,63.867289
86.0,13,63.899146
-15.0,1,63.904635
1.0,2,63.906644
1.0,2,63.911643
-7.0,13,63.933352
-14.0,2,63.935364
-10.0,18,63.969957
16.0,5,63.978475
40.0,15,64.013394
10.0,8,64.029462
77.0,13,64.049522
63.0,14,64.081114
-10.0,3,64.084637
-18.0,7,64.099687
-4.0,3,64.106228
-5.0,2,64.108227
-9.0,7,64.121766
4.0,11,64.144419
58.0,15,64.175234
-10.0,3,64.177232
31.0,11,64.200938
11.0,6,64.21305
791.0,143,64.471714
25.0,13,64.503833
-9.0,4,64.511839
-19.0,9,64.525892
-8.0,11,64.552091
-9.0,1,64.553633
18.0,11,64.577752
6.0,4,64.583263
-15.0,1,64.584275
22.0,5,64.595452
40.0,10,64.616539
5.0,6,64.6261
64.0,13,64.64516
33.0,10,64.66171
20.0,3,64.67024
12.0,10,64.685337
26.0,6,64.70149
15.0,4,64.709029
-5.0,2,64.710029
-4.0,6,64.722228
2.0,3,64.723739
-11.0,9,64.74132
32.0,16,64.766022
-5.0,2,64.768016
33.0,10,64.789116
-5.0,2,64.791709
0.0,7,64.808767
59.0,13,64.82985
-19.0,6,64.843444
-1.0,9,64.856629
1.0,2,64.85763
-19.0,9,64.873777
0.0,1,64.874782
-9.0,1,64.875815
-10.0,3,64.880821
-19.0,3,64.888409
6.0,4,64.89759
-44.0,8,64.913156
-5.0,2,64.914679
-3.0,4,64.924211
-15.0,4,64.933232
15.0,4,64.943099
-3.0,10,64.961741
-15.0,1,64.963289
-3.0,4,64.969308
5.0,3,64.974831
-10.0,3,64.976826
26.0,9,64.993461
-4.0,3,64.997524
15.0,4,65.005025
-14.0,3,65.01202
55.0,12,65.039668
11.0,13,65.061753
-13.0,3,65.070348
-5.0,2,65.076881
28.0,14,65.101447
37.0,14,65.131037
-5.0,2,65.132036
1159.0,200,65.483608
681.0,110,65.800489
-25.0,9,65.826105
50.0,11,65.859727
42.0,10,65.88169
-10.0,3,65.893264
52.0,9,65.91535
-19.0,3,65.924888
17.0,6,65.937441
-3.0,4,65.945971
-5.0,2,65.950971
-3.0,4,65.960498
25.0,5,65.972022
-15.0,4,65.981541
-14.0,2,65.990575
27.0,10,66.01142
-5.0,2,66.019951
46.0,11,66.043024
82.0,12,66.075709
81.0,14,66.11623
6.0,4,66.127767
-25.0,3,66.138293
11.0,3,66.141292
-24.0,4,66.153341
24.0,6,66.174433
44.0,14,66.215769
-6.0,2,66.223284
-9.0,10,66.24836
-10.0,3,66.256889
-20.0,3,66.265423
21.0,7,66.285496
0.0,4,66.297563
-36.0,8,66.318649
26.0,6,66.332181
0.0,1,66.33426
63.0,14,66.381421
1179.0,200,66.932272
12.0,24,66.979743
855.0,150,67.296294
1164.0,200,67.727632
236.0,44,67.84016
172.0,22,67.894741
-10.0,3,67.905281
67.0,15,67.941463
3.0,2,67.948985
32.0,13,67.980568
77.0,13,68.015785
-15.0,2,68.0243
152.0,24,68.083435
6.0,2,68.085469
-15.0,2,68.094501
541.0,102,68.371795
35.0,11,68.40196
2.0,15,68.430616
-19.0,5,68.43814
1182.0,200,68.867339
548.0,91,69.087198
210.0,31,69.167698
1.0,2,69.169694
31.0,5,69.180233
-13.0,3,69.188769
1.0,2,69.196728
-7.0,1,69.197732
12.0,13,69.230325
78.0,18,69.273434
51.0,10,69.294534
36.0,7,69.31117
-4.0,3,69.317762
-13.0,4,69.326262
18.0,13,69.357876
71.0,16,69.40139
33.0,11,69.437303
-6.0,7,69.449829
42.0,10,69.478441
-5.0,2,69.480433
-20.0,5,69.496493
0.0,4,69.502998
-10.0,3,69.506014
11.0,6,69.523041
0.0,1,69.525057
-5.0,2,69.531052
-18.0,4,69.537591
27.0,7,69.547126
6.0,10,69.567197
32.0,14,69.588269
-15.0,1,69.59178
30.0,10,69.610923
0.0,1,69.611923
-25.0,3,69.620454
5.0,3,69.62698
0.0,1,69.627972
-14.0,5,69.635502
5.0,3,69.641496
14.0,13,69.661547
12.0,10,69.690168
36.0,10,69.711779
-30.0,4,69.721325
79.0,10,69.750917
-4.0,3,69.762454
2.0,3,69.765994
10.0,2,69.773515
-9.0,1,69.774518
0.0,1,69.776529
-4.0,3,69.786063
17.0,9,69.80639
5.0,6,69.823424
6.0,7,69.838969
37.0,14,69.863026
5.0,3,69.870542
0.0,1,69.871542
-15.0,1,69.871542
-23.0,10,69.893106
1.0,8,69.909632
-10.0,12,69.928669
-4.0,6,69.938217
-14.0,2,69.943728
0.0,1,69.944741
-11.0,4,69.953267
-9.0,10,69.975404
685.0,119,70.231715
-4.0,3,70.238249
-5.0,5,70.244782
-7.0,9,70.269855
30.0,7,70.278405
10.0,2,70.284938
-15.0,1,70.285939
-9.0,1,70.286939
27.0,14,70.314037
-15.0,1,70.315041
-8.0,5,70.322038
-29.0,5,70.338102
-14.0,2,70.340102
17.0,9,70.361175
-20.0,5,70.380235
-3.0,7,70.393203
-5.0,5,70.410759
62.0,14,70.442317
80.0,14,70.47914
-15.0,1,70.480141
26.0,9,70.501217
6.0,7,70.519916
-5.0,2,70.521915
-34.0,13,70.549477
31.0,15,70.571595
-6.0,5,70.585698
16.0,14,70.610828
-10.0,3,70.617368
-10.0,3,70.623875
63.0,14,70.654236
-10.0,3,70.662229
-15.0,1,70.662229
-15.0,1,70.663739
-19.0,3,70.673276
-17.0,3,70.682305
-19.0,3,70.691823
22.0,5,70.703131
0.0,1,70.705148
7.0,5,70.716664
5.0,3,70.724199
46.0,8,70.73873
62.0,18,70.786417
55.0,15,70.811087
11.0,6,70.830178
17.0,20,70.879822
-5.0,5,70.891849
-15.0,1,70.893408
12.0,4,70.903937
-17.0,16,70.949109
77.0,12,70.978698
11.0,6,70.995331
63.0,14,71.023982
323.0,59,71.158412
12.0,13,71.191509
0.0,2,71.19809
-15.0,2,71.200098
396.0,71,71.356097
11.0,6,71.37164
-9.0,4,71.381175
6.0,2,71.38369
-13.0,7,71.403287
-14.0,4,71.415856
1156.0,200,71.918693
1104.0,200,72.33707
-10.0,17,72.363205
1038.0,200,72.754323
0.0,6,72.764863
218.0,36,72.821103
-10.0,11,72.836197
604.0,112,73.041656
1144.0,200,73.411808
-24.0,5,73.428952
391.0,80,73.621097
-29.0,8,73.643164
1048.0,179,73.949364
16.0,7,73.961921
519.0,95,74.151892
-2.0,1,74.15344
-2.0,1,74.154451
276.0,54,74.246719
-5.0,2,74.247722
7.0,5,74.257256
27.0,7,74.265702
-15.0,1,74.271699
0.0,1,74.273214
-20.0,2,74.275262
1.0,12,74.300837
-18.0,4,74.308361
-9.0,7,74.32069
18.0,15,74.343343
-9.0,4,74.349362
64.0,12,74.370481
9.0,7,74.386537
-19.0,3,74.38854
-9.0,4,74.39457
52.0,16,74.429245
27.0,7,74.44083
-15.0,1,74.44183
-15.0,1,74.448426
7.0,5,74.458012
1.0,5,74.468619
60.0,19,74.510908
-15.0,1,74.511908
28.0,4,74.520509
-5.0,2,74.528051
58.0,15,74.553128
-2.0,5,74.563162
49.0,15,74.592886
47.0,9,74.615654
-8.0,2,74.616653
1.0,2,74.621651
-10.0,12,74.643385
-8.0,8,74.656911
25.0,5,74.664474
68.0,15,74.694121
21.0,10,74.707715
-9.0,1,74.707715
15.0,7,74.72028
11.0,9,74.733287
35.0,9,74.74984
51.0,11,74.768607
0.0,11,74.789705
35.0,6,74.801239
-14.0,2,74.803239
-15.0,1,74.803748
25.0,5,74.813281
5.0,6,74.823876
-20.0,2,74.830879
5.0,9,74.843986
15.0,4,74.851041
27.0,13,74.871225
-20.0,2,74.877812
-5.0,8,74.89132
-14.0,5,74.89888
1056.0,176,75.194331
-2.0,1,75.195329
-9.0,1,75.197342
19.0,7,75.209863
-15.0,1,75.211863
140.0,20,75.247012
-15.0,1,75.252011
656.0,104,75.444527
-17.0,8,75.456056
75.0,19,75.487238
-13.0,6,75.501753
40.0,8,75.518806
-3.0,7,75.533835
747.0,127,75.761699
-8.0,8,75.774748
22.0,11,75.79379
-15.0,1,75.794296
123.0,21,75.83645
621.0,106,76.043333
-15.0,1,76.044349
20.0,3,76.049345
6.0,4,76.05587
-15.0,1,76.056903
21.0,4,76.065438
-5.0,2,76.072438
11.0,6,76.079028
-20.0,9,76.098765
-25.0,3,76.101764
-2.0,8,76.113798
-9.0,1,76.12085
1.0,11,76.138682
-8.0,5,76.149268
1.0,11,76.168298
57.0,17,76.194882
1.0,8,76.213024
6.0,4,76.219071
56.0,12,76.238248
22.0,14,76.263321
49.0,12,76.28895
-4.0,3,76.297099
-15.0,1,76.298104
18.0,6,76.308634
-15.0,4,76.315164
8.0,6,76.322165
0.0,1,76.323164
11.0,9,76.340222
-28.0,6,76.347783
59.0,13,76.365819
-15.0,1,76.370818
-10.0,12,76.389891
25.0,5,76.396941
10.0,2,76.397944
-5.0,2,76.40345
-20.0,2,76.405475
16.0,8,76.41701
68.0,13,76.441064
5.0,9,76.456117
-20.0,5,76.465641
-5.0,2,76.473144
10.0,5,76.483156
-10.0,3,76.487678
7.0,7,76.495721
-4.0,3,76.503238
16.0,17,76.535795
-9.0,4,76.541795
-15.0,1,76.547322
-10.0,3,76.550316
-18.0,2,76.556834
1.0,2,76.558834
-15.0,1,76.56537
10.0,2,76.567366
5.0,3,76.574883
15.0,13,76.593403
21.0,4,76.599431
23.0,12,76.619493
63.0,11,76.637678
-13.0,3,76.643224
72.0,14,76.666289
78.0,11,76.685416
-10.0,3,76.690411
0.0,2,76.691412
-20.0,2,76.695935
-13.0,3,76.698217
-5.0,4,76.705747
1178.0,200,77.050684
1192.0,200,77.38939
0.0,3,77.396417
1167.0,200,77.749418
-10.0,1,77.750456
1078.0,191,78.071763
18.0,8,78.087533
-3.0,4,78.093041
-15.0,1,78.094049
74.0,14,78.123295
30.0,12,78.141936
-22.0,4,78.150526
49.0,15,78.176219
-9.0,1,78.177214
22.0,8,78.187799
-15.0,1,78.188799
23.0,12,78.20839
1.0,5,78.214942
10.0,5,78.225513
10.0,2,78.226513
20.0,12,78.245575
-17.0,3,78.253153
52.0,11,78.274109
2.0,6,78.28212
-8.0,13,78.303386
-15.0,1,78.307445
2.0,3,78.309445
8.0,12,78.334031
4.0,5,78.349574
30.0,4,78.358171
-24.0,4,78.366421
0.0,2,78.367422
-2.0,5,78.373996
-5.0,2,78.379001
-24.0,4,78.386534
4.0,8,78.401569
1.0,2,78.403073
15.0,4,78.412093
-9.0,1,78.416619
21.0,13,78.434665
25.0,10,78.448189
-10.0,6,78.463221
15.0,4,78.469237
91.0,12,78.492307
6.0,7,78.503458
5.0,3,78.505044
28.0,14,78.534647
18.0,11,78.550184
45.0,7,78.558469
129.0,27,78.60674
164.0,33,78.671894
-7.0,1,78.681432
19.0,8,78.70353
-4.0,3,78.706551
33.0,10,78.735128
-14.0,5,78.745656
182.0,23,78.795293
200.0,29,78.856085
108.0,22,78.910276
7.0,5,78.920802
15.0,4,78.931326
-20.0,2,78.933835
7.0,9,78.958922
12.0,13,78.983499
9.0,8,78.998609
-5.0,2,79.000617
-15.0,1,79.006164
-4.0,3,79.009165
5.0,10,79.032245
-9.0,1,79.033248
-20.0,8,79.046285
78.0,11,79.070335
22.0,5,79.077863
68.0,12,79.098418
52.0,16,79.13341
-30.0,7,79.14795
-6.0,15,79.173686
-14.0,2,79.174695
1.0,5,79.181725
-2.0,8,79.198339
149.0,25,79.246208
-18.0,7,79.256739
5.0,3,79.263253
146.0,24,79.313553
22.0,8,79.326094
103.0,26,79.384349
1134.0,200,79.756011
-7.0,1,79.757011
-15.0,3,79.763013
1157.0,189,80.088749
-5.0,8,80.107448
250.0,37,80.171597
-5.0,2,80.176134
13.0,8,80.188665
2.0,6,80.196201
15.0,4,80.201709
6.0,4,80.208239
160.0,21,80.237807
-20.0,2,80.244332
11.0,3,80.250332
30.0,7,80.258854
-5.0,5,80.269388
-15.0,1,80.270394
-8.0,5,80.276914
-9.0,10,80.298468
32.0,9,80.31555
197.0,36,80.372204
12.0,8,80.386265
649.0,112,80.574931
-7.0,12,80.593476
22.0,8,80.607083
-14.0,2,80.608083
47.0,14,80.632233
86.0,13,80.651346
1.0,6,80.660963
56.0,13,80.681032
35.0,13,80.701838
67.0,17,80.732295
10.0,5,80.743472
-14.0,5,80.754111
11.0,6,80.763665
17.0,9,80.780277
67.0,15,80.806439
3.0,3,80.811439
7.0,11,80.834058
124.0,22,80.87321
1171.0,200,81.234664
568.0,96,81.407167
380.0,67,81.536568
-6.0,5,81.54713
0.0,4,81.553625
24.0,11,81.572167
18.0,6,81.583192
108.0,20,81.623036
-5.0,2,81.625055
-20.0,2,81.630057
-6.0,13,81.652144
-4.0,6,81.663188
11.0,9,81.687391
3.0,13,81.707102
0.0,4,81.713103
23.0,7,81.728188
-14.0,5,81.737715
-9.0,1,81.738716
-4.0,6,81.754837
10.0,12,81.77995
4.0,9,81.791482
10.0,5,81.799021
10.0,11,81.817607
13.0,12,81.839748
0.0,4,81.847339
-19.0,9,81.859893
7.0,5,81.86643
16.0,8,81.879962
-15.0,1,81.884486
48.0,19,81.909059
11.0,3,81.915591
-4.0,6,81.926124
0.0,4,81.932124
31.0,8,81.945192
11.0,6,81.955825
-5.0,2,81.963334
24.0,10,81.978878
-10.0,6,81.993932
-22.0,12,82.012007
-15.0,1,82.013516
108.0,20,82.043115
-7.0,1,82.044127
22.0,10,82.067191
-7.0,2,82.068192
426.0,76,82.198572
-8.0,2,82.203095
1.0,2,82.20462
38.0,17,82.228669
-7.0,1,82.23317
207.0,45,82.305404
-15.0,1,82.306403
-15.0,1,82.307403
-15.0,1,82.312406
-15.0,1,82.312406
-15.0,1,82.313913
20.0,6,82.323444
26.0,6,82.332475
16.0,9,82.344308
0.0,7,82.360833
46.0,11,82.386407
5.0,3,82.394926
-18.0,10,82.410004
-2.0,8,82.427072
66.0,17,82.459743
17.0,11,82.483445
-29.0,8,82.499007
0.0,1,82.500551
-3.0,10,82.518632
-15.0,1,82.519631
7.0,8,82.531166
14.0,9,82.543205
-9.0,7,82.559738
3.0,7,82.57227
-12.0,4,82.578792
12.0,7,82.590307
11.0,3,82.591307
0.0,4,82.598846
10.0,5,82.608905
-18.0,7,82.618441
30.0,10,82.640515
-15.0,1,82.641515
0.0,1,82.643022
-8.0,2,82.651044
32.0,9,82.67012
114.0,18,82.706947
-10.0,4,82.715503
25.0,9,82.732057
123.0,20,82.775676
75.0,22,82.816443
116.0,22,82.856702
26.0,6,82.863213
81.0,18,82.891291
12.0,13,82.910032
1157.0,194,83.248538
-4.0,3,83.250532
97.0,20,83.284685
54.0,18,83.314993
-19.0,3,83.320993
137.0,24,83.36028
128.0,20,83.403722
43.0,17,83.43183
51.0,7,83.443921
1.0,5,83.450967
-5.0,2,83.451967
86.0,13,83.474664
120.0,22,83.513416
-15.0,1,83.514427
0.0,1,83.518435
113.0,24,83.569255
49.0,15,83.591301
2.0,9,83.610004
-23.0,5,83.617592
23.0,12,83.63765
10.0,4,83.643161
-20.0,5,83.653209
1.0,10,83.675956
31.0,13,83.700141
-15.0,1,83.700141
16.0,8,83.71382
-9.0,1,83.71483
10.0,2,83.719824
33.0,13,83.743452
-15.0,1,83.744464
5.0,15,83.769598
43.0,11,83.788668
-10.0,3,83.795195
-14.0,2,83.796227
-15.0,4,83.801772
-2.0,1,83.801772
60.0,11,83.821938
-24.0,7,83.836049
-10.0,3,83.841049
11.0,3,83.843603
26.0,9,83.862165
25.0,8,83.878233
796.0,133,84.139068
0.0,1,84.140068
-5.0,2,84.146635
-10.0,3,84.149635
-15.0,1,84.15713
-5.0,2,84.159139
57.0,13,84.1888
-18.0,10,84.21677
150.0,25,84.267591
289.0,50,84.383734
140.0,20,84.422109
-15.0,1,84.423108
8.0,2,84.424634
111.0,23,84.467671
-15.0,1,84.468705
-10.0,3,84.477262
13.0,4,84.486886
1138.0,200,84.874166
1196.0,200,85.25163
12.0,4,85.257154
1.0,2,85.262146
111.0,25,85.302236
-7.0,2,85.303249
483.0,78,85.439876
714.0,121,85.635929
10.0,3,85.644451
204.0,28,85.700145
-20.0,2,85.702692
0.0,1,85.709287
