#{"t_start": 1775120747.2834818, "env_id": "None"}
r,l,t
242.0,51,13.148225
35.0,9,13.163766
14.0,7,13.180822
884.0,173,13.524743
6.0,4,13.531755
-7.0,1,13.536288
-8.0,8,13.551357
1004.0,200,13.901933
702.0,150,14.181628
0.0,9,14.193745
-4.0,2,14.198339
13.0,9,14.212817
577.0,112,14.403741
253.0,51,14.496575
955.0,200,14.921708
1094.0,200,15.303341
962.0,176,15.637429
907.0,176,15.951094
-15.0,1,15.952094
499.0,104,16.184546
1116.0,200,16.601422
1108.0,200,17.090934
-8.0,5,17.102449
871.0,154,17.449198
62.0,13,17.470403
161.0,28,17.527748
1137.0,200,17.923175
-11.0,7,17.941311
-30.0,4,17.950359
128.0,25,18.006679
1185.0,200,18.401696
1140.0,200,18.765724
226.0,45,18.85761
11.0,12,18.882644
5.0,6,18.896771
8.0,5,18.906359
763.0,139,19.186656
-23.0,5,19.192689
608.0,101,19.359875
230.0,44,19.440963
1142.0,200,19.827289
84.0,26,19.876901
-13.0,4,19.88539
-10.0,5,19.894979
1200.0,200,20.352373
6.0,5,20.363004
829.0,153,20.679809
-14.0,5,20.689328
1162.0,200,21.06796
1065.0,167,21.371643
16.0,7,21.382203
1027.0,186,21.739901
6.0,2,21.7419
439.0,73,21.873777
-22.0,7,21.882302
1184.0,200,22.252504
1158.0,200,22.621225
288.0,51,22.72011
-5.0,2,22.724628
1093.0,200,23.103549
1147.0,200,23.48184
1161.0,200,23.866372
-2.0,1,23.867383
1195.0,200,24.373733
-5.0,2,24.374732
-10.0,3,24.38087
-5.0,2,24.385383
-15.0,1,24.386394
-7.0,7,24.400938
-2.0,10,24.414648
1175.0,200,24.831642
-20.0,2,24.838166
1161.0,200,25.196893
8.0,12,25.214907
1208.0,200,25.651177
24.0,4,25.660771
1141.0,200,26.057044
-9.0,11,26.078083
506.0,92,26.249873
-25.0,3,26.255458
1210.0,200,26.630418
-7.0,1,26.632417
28.0,12,26.65862
1128.0,200,27.017761
1149.0,200,27.416589
-10.0,3,27.426123
-19.0,3,27.433158
0.0,1,27.434704
-25.0,3,27.439751
-12.0,2,27.441754
12.0,30,27.495937
-15.0,1,27.496955
-7.0,1,27.497949
11.0,4,27.505466
1197.0,200,27.889571
-10.0,3,27.898092
-25.0,3,27.906729
1128.0,200,28.283923
1187.0,200,28.652375
8.0,2,28.654944
-5.0,2,28.661995
11.0,10,28.678786
238.0,50,28.782614
0.0,1,28.783613
1090.0,186,29.143886
59.0,12,29.16462
667.0,117,29.380563
-15.0,1,29.380563
1207.0,200,29.74647
1117.0,200,30.113502
1178.0,200,30.498983
361.0,66,30.625824
-10.0,5,30.637145
-10.0,9,30.653149
1.0,2,30.660691
-10.0,7,30.673246
789.0,133,30.979544
2.0,42,31.056704
1211.0,200,31.441334
109.0,28,31.4847
200.0,39,31.553154
23.0,6,31.561711
226.0,37,31.627621
1187.0,200,32.033252
-15.0,9,32.046948
1171.0,200,32.429671
1144.0,200,32.814894
1139.0,200,33.164653
1.0,2,33.166663
91.0,18,33.206753
-15.0,1,33.208748
1219.0,200,33.585146
1179.0,200,33.954009
2.0,8,33.972078
6.0,2,33.980602
664.0,125,34.219721
954.0,167,34.516355
1194.0,200,34.985657
-15.0,2,34.988671
1172.0,200,35.444629
920.0,158,35.826775
1147.0,200,36.361615
1158.0,200,36.869049
-15.0,3,36.872052
1153.0,200,37.325692
-9.0,30,37.397887
1177.0,200,37.854977
-7.0,1,37.855488
1129.0,200,38.298011
343.0,55,38.436085
351.0,66,38.569032
189.0,32,38.634909
1177.0,200,39.058287
5.0,5,39.071846
22.0,9,39.085911
-15.0,1,39.086903
-6.0,3,39.094908
665.0,117,39.321904
1103.0,193,39.728127
425.0,78,39.87142
457.0,72,40.010342
-1.0,19,40.057832
1175.0,200,40.431871
-10.0,1,40.432872
33.0,6,40.443082
-10.0,1,40.450617
-10.0,1,40.451653
972.0,166,40.761792
360.0,63,40.895991
913.0,154,41.173919
1175.0,200,41.593468
-7.0,2,41.595992
20.0,20,41.644634
1175.0,200,42.046949
1049.0,181,42.409065
-15.0,10,42.434762
-5.0,3,42.44281
86.0,19,42.474569
1211.0,200,42.834967
384.0,64,42.955774
0.0,3,42.961821
1158.0,200,43.334877
1111.0,200,43.748299
1045.0,185,44.164771
149.0,29,44.237509
-13.0,11,44.259105
1137.0,200,44.66319
1097.0,200,45.045453
-5.0,3,45.053494
212.0,38,45.117832
-18.0,2,45.118833
0.0,4,45.126182
-15.0,1,45.127181
-10.0,4,45.13681
6.0,6,45.149407
3.0,3,45.154944
-6.0,5,45.165057
18.0,11,45.186139
-1.0,6,45.197668
-18.0,5,45.207228
-15.0,6,45.223825
1168.0,200,45.595434
1226.0,200,45.97071
1161.0,200,46.389929
1223.0,200,46.794741
0.0,1,46.796763
1253.0,200,47.251396
47.0,9,47.267034
1144.0,200,47.672735
406.0,68,47.792561
1182.0,200,48.208973
1153.0,200,48.692464
18.0,14,48.727231
0.0,1,48.72823
27.0,12,48.756831
115.0,18,48.801449
-15.0,4,48.812977
49.0,12,48.839624
0.0,1,48.840624
-14.0,5,48.850163
0.0,1,48.851162
37.0,17,48.900134
-28.0,6,48.911672
148.0,22,48.974663
0.0,7,48.991231
0.0,1,49.000757
47.0,12,49.037903
-4.0,4,49.044903
200.0,39,49.137816
-8.0,8,49.159834
405.0,71,49.311012
15.0,4,49.318539
-19.0,3,49.324579
4.0,6,49.332946
27.0,14,49.362751
-10.0,4,49.372326
10.0,2,49.374874
-7.0,1,49.381893
-5.0,5,49.392409
-14.0,5,49.402953
1139.0,200,49.781579
1209.0,200,50.191574
1236.0,200,50.553245
-4.0,4,50.56238
1.0,2,50.569001
260.0,48,50.656879
440.0,83,50.808182
10.0,5,50.821773
-15.0,1,50.822773
11.0,8,50.833292
939.0,164,51.107626
170.0,30,51.154892
3.0,3,51.161478
594.0,99,51.359464
-2.0,6,51.370062
319.0,52,51.478432
3.0,10,51.496509
786.0,132,51.746929
1162.0,200,52.19672
-13.0,1,52.197729
1206.0,200,52.603172
-2.0,1,52.604678
384.0,77,52.756005
1172.0,200,53.13342
-2.0,1,53.13342
1.0,2,53.135976
6.0,9,53.159148
1187.0,200,53.541487
547.0,95,53.710304
1.0,5,53.723826
1.0,9,53.742866
5.0,6,53.753392
11.0,6,53.768979
16.0,5,53.776494
-3.0,2,53.780503
21.0,4,53.787039
19.0,10,53.807081
-20.0,2,53.813082
-14.0,5,53.821602
380.0,68,53.942945
563.0,99,54.160088
16.0,11,54.183686
-5.0,2,54.192216
-15.0,1,54.193209
-9.0,1,54.193209
56.0,14,54.231995
17.0,12,54.257581
2.0,3,54.267106
23.0,9,54.288162
8.0,9,54.306289
-12.0,5,54.3133
15.0,4,54.321843
7.0,5,54.3359
157.0,36,54.4072
1159.0,200,54.786552
1176.0,200,55.193211
-1.0,19,55.224912
73.0,16,55.253132
-2.0,1,55.257671
923.0,160,55.552924
16.0,5,55.562539
37.0,8,55.58069
-14.0,2,55.582688
84.0,13,55.610344
-26.0,11,55.630517
0.0,7,55.647589
-10.0,6,55.660115
-20.0,2,55.661115
10.0,8,55.678784
10.0,5,55.689391
0.0,1,55.695922
12.0,32,55.75264
1125.0,200,56.128877
724.0,120,56.354556
769.0,131,56.588872
492.0,84,56.742853
1200.0,200,57.12997
932.0,159,57.465042
-2.0,8,57.48113
-19.0,3,57.489658
37.0,12,57.518224
-13.0,6,57.525746
-7.0,2,57.531761
93.0,18,57.5694
805.0,145,57.875701
1058.0,193,58.2693
-2.0,1,58.270298
-10.0,11,58.296862
10.0,13,58.320802
1135.0,200,58.679719
-14.0,6,58.69227
96.0,21,58.726375
3.0,10,58.742925
756.0,134,59.003359
-9.0,2,59.007885
1170.0,200,59.380838
1164.0,200,59.765843
467.0,88,59.928304
1187.0,200,60.327298
1116.0,200,60.675731
-7.0,15,60.703851
-13.0,4,60.711336
40.0,19,60.750633
-12.0,16,60.780937
1168.0,200,61.164763
961.0,172,61.491077
2.0,3,61.4986
530.0,87,61.647912
595.0,105,61.86167
23.0,12,61.886799
-10.0,3,61.889798
10.0,2,61.893793
0.0,1,61.894794
41.0,12,61.917005
11.0,6,61.929635
5.0,3,61.931634
-3.0,4,61.941132
-15.0,1,61.946661
11.0,3,61.949657
14.0,8,61.96761
604.0,110,62.158338
429.0,74,62.274619
1.0,2,62.281631
1153.0,200,62.647281
268.0,47,62.738348
1186.0,200,63.183341
1171.0,200,63.550548
1.0,2,63.55351
415.0,74,63.695997
-4.0,2,63.698003
1145.0,200,64.087127
585.0,105,64.287457
946.0,169,64.631574
1.0,2,64.632573
957.0,160,64.92198
644.0,111,65.141986
1171.0,200,65.504703
1202.0,200,65.874617
1039.0,181,66.223282
529.0,96,66.42616
655.0,110,66.635923
104.0,18,66.672678
1.0,2,66.679195
1115.0,200,67.053178
43.0,14,67.081211
956.0,165,67.396541
-15.0,4,67.403536
1131.0,200,67.757681
-2.0,1,67.762683
0.0,9,67.778276
351.0,62,67.897468
1224.0,200,68.336926
272.0,50,68.442723
1213.0,200,68.815649
5.0,6,68.823658
107.0,20,68.868505
740.0,134,69.132915
-9.0,1,69.134915
0.0,1,69.136438
314.0,52,69.232138
1.0,2,69.237696
1096.0,200,69.585942
-6.0,4,69.594939
1128.0,200,70.003874
47.0,9,70.017977
-2.0,1,70.018976
1140.0,200,70.365613
103.0,22,70.406377
15.0,14,70.426412
833.0,150,70.677769
-7.0,1,70.67877
299.0,47,70.763496
1164.0,200,71.139124
758.0,131,71.36162
17.0,27,71.407289
1222.0,200,71.778663
1118.0,200,72.142296
1123.0,200,72.498643
-9.0,5,72.511204
1174.0,200,72.897976
20.0,3,72.899977
-15.0,3,72.906181
594.0,95,73.102064
20.0,13,73.13067
599.0,102,73.320613
1160.0,200,73.762582
1241.0,200,74.161813
6.0,2,74.164788
1175.0,200,74.555833
1174.0,200,74.9274
1181.0,200,75.300166
-14.0,4,75.30979
1168.0,200,75.650724
65.0,15,75.674845
739.0,130,75.933437
458.0,80,76.128769
-15.0,4,76.143309
4.0,4,76.15638
1127.0,200,76.653248
1.0,2,76.659788
12.0,4,76.667064
-6.0,6,76.679576
5.0,8,76.701628
17.0,5,76.719729
1153.0,200,77.233471
1242.0,200,77.658818
1124.0,200,78.068801
-7.0,1,78.070834
1172.0,200,78.462368
1185.0,200,79.014722
7.0,7,79.03985
3.0,4,79.051382
102.0,22,79.120644
-15.0,1,79.121645
1151.0,200,79.582295
422.0,65,79.729937
12.0,13,79.756689
106.0,18,79.795382
-7.0,1,79.803384
222.0,40,79.88182
30.0,5,79.887995
60.0,10,79.903574
-15.0,4,79.910103
2.0,11,79.930297
-20.0,2,79.936894
1125.0,200,80.34015
760.0,133,80.58677
1181.0,200,80.945772
1170.0,200,81.300493
67.0,12,81.31964
1168.0,200,81.682097
1122.0,200,82.069139
654.0,108,82.273282
-8.0,5,82.288371
-7.0,6,82.306959
1090.0,200,82.740437
694.0,126,82.973143
514.0,92,83.155634
132.0,23,83.191931
26.0,12,83.213961
148.0,24,83.267371
24.0,6,83.279932
149.0,24,83.333376
-4.0,3,83.340895
735.0,136,83.620339
-2.0,1,83.621343
-4.0,3,83.632868
637.0,118,83.940871
66.0,21,83.99202
5.0,4,84.002554
2.0,6,84.013089
149.0,24,84.080032
-7.0,2,84.088551
1.0,6,84.101623
-7.0,2,84.10916
32.0,7,84.12623
-10.0,3,84.130246
34.0,22,84.182939
-9.0,1,84.183939
0.0,5,84.196533
1.0,2,84.208094
1044.0,176,85.944687
1217.0,200,87.182373
18.0,11,87.215918
9.0,25,87.29267
969.0,170,87.830319
193.0,36,87.98303
1093.0,200,88.583917
59.0,13,88.619578
1129.0,200,89.114558
204.0,40,89.20165
14.0,13,89.226896
11.0,9,89.244927
7.0,9,89.264954
1224.0,200,89.705011
1149.0,200,90.145099
1167.0,200,90.54965
-4.0,7,90.563185
365.0,69,90.705047
506.0,93,90.904789
1115.0,200,91.283073
1167.0,200,91.663237
1148.0,200,92.03353
1.0,2,92.036055
1154.0,200,92.507466
0.0,3,92.517995
367.0,66,92.791766
10.0,5,92.807378
1168.0,200,93.251578
22.0,9,93.266654
661.0,117,93.515795
881.0,163,93.829605
801.0,138,94.086728
21.0,4,94.094814
1217.0,200,94.520438
567.0,106,94.7301
154.0,32,94.804925
138.0,32,94.873271
45.0,12,94.901351
1178.0,200,95.335575
1156.0,200,95.74846
163.0,36,95.818859
378.0,61,95.923774
234.0,45,96.007384
684.0,128,96.35827
1129.0,200,97.003218
610.0,107,97.24923
17.0,18,97.290372
10.0,11,97.309982
-6.0,4,97.317332
940.0,154,97.639681
-3.0,9,97.654028
17.0,11,97.682292
31.0,14,97.706402
388.0,71,97.835884
6.0,2,97.841873
195.0,34,97.901797
965.0,162,98.206215
-7.0,1,98.207249
1122.0,200,98.587322
1183.0,200,98.934902
301.0,57,99.035288
996.0,180,99.353086
1130.0,200,99.745045
1195.0,200,100.083411
1171.0,200,100.449898
374.0,64,100.597154
1189.0,200,101.020209
